date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
20:29:05	150270/150270	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:58:41%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/14_644abfe8-942e-469b-afb8-8778d5757e65_533x.png?v=1559985020	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/14_644abfe8-942e-469b-afb8-8778d5757e65_533xdd01.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:08	153638/153638	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:58:44%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/15_5c669420-20dd-4001-89eb-841d20252e98_533x.png?v=1559985022	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/15_5c669420-20dd-4001-89eb-841d20252e98_533x2df5.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:11	214335/214335	---MCZ	200	added ('OK')	text/html	etag:cacheable:e2ee721da40e6d0deba797d09f143326	https://organic-ishi.myshopify.com/products/japanese-strawberry	C:/product%20page/product%20page/organic-ishi.myshopify.com/products/japanese-strawberry.html	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:11	54227/54227	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:59:02%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/Left-banner_6b9b6278-c0b2-4c75-a6ac-ab39bae0615d.png?v=1560170863	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/Left-banner_6b9b6278-c0b2-4c75-a6ac-ab39bae0615ddb57.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:29	131497/131497	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:59:09%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/5_463b6ce0-e7e0-461c-b9c1-c1d32af79676_533x.png?v=1559982305	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/5_463b6ce0-e7e0-461c-b9c1-c1d32af79676_533xac07.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:29	112338/112338	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:59:12%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/3_28e3cf02-0b4c-4dfb-9fae-3ca0adb53740_533x.png?v=1559982592	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/3_28e3cf02-0b4c-4dfb-9fae-3ca0adb53740_533xba6a.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:33	206224/206224	---MCZ	200	added ('OK')	text/html	etag:cacheable:f2279026d0e60f4a4d4c41ffedc86bd5	https://organic-ishi.myshopify.com/products/donec-eu-libero	C:/product%20page/product%20page/organic-ishi.myshopify.com/products/donec-eu-libero.html	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:37	155999/155999	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:59:12%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/6_533x.png?v=1559982308	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/6_533x7dd4.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:54	143022/143022	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:59:31%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/12_533x.png?v=1559983160	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/12_533xa0e4.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:59	161693/161693	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:59:34%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/17_533x.png?v=1559983162	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/17_533xa49a.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:29:59	134044/134044	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:59:38%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/18_abb4f969-af5d-4335-9fd0-1dae640b5356.png?v=1559990791	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/18_abb4f969-af5d-4335-9fd0-1dae640b535631bf.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:01	950183/950183	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:57:33%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/files/background.png?v=1577536372	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/files/background2d86.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:19	150775/150775	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2014:59:56%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/15_70187ce5-b5e8-46b3-bf9a-3fcdc20e51d4.png?v=1559990791	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/15_70187ce5-b5e8-46b3-bf9a-3fcdc20e51d431bf.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
20:30:22	144137/144137	---M--	200	added ('OK')	image/png	date:Thu,%2006%20Jan%202022%2015:00:00%20GMT	http://cdn.shopify.com/s/files/1/0086/0251/7559/products/14_56aab596-c064-483b-b020-43dbffa8e770.png?v=1559990791	C:/product%20page/product%20page/cdn.shopify.com/s/files/1/0086/0251/7559/products/14_56aab596-c064-483b-b020-43dbffa8e77031bf.png	(from https://organic-ishi.myshopify.com/products/organic-banana?_ab=0&_fd=0&_sc=1)
